League,Home,Away,INC,Round,Date,Time,H_Score,A_Score,HT_H_Score,HT_A_Score,WIN,H_BET,X_BET,A_BET,WIN_BET,OVER_2.5,OVER_3.5,H_15,A_15,H_45_50,A_45_50,H_90,A_90,H_Missing_Players,A_Missing_Players,Missing_Players,H_Ball_Possession,A_Ball_Possession,H_Goal_Attempts,A_Goal_Attempts,H_Shots_on_Goal,A_Shots_on_Goal,H_Attacks,A_Attacks,H_Dangerous_Attacks,A_Dangerous_Attacks,H_Shots_off_Goal,A_Shots_off_Goal,H_Blocked_Shots,A_Blocked_Shots,H_Free_Kicks,A_Free_Kicks,H_Corner_Kicks,A_Corner_Kicks,H_Offsides,A_Offsides,H_Throw_in,A_Throw_in,H_Goalkeeper_Saves,A_Goalkeeper_Saves,H_Fouls,A_Fouls,H_Yellow_Cards,A_Yellow_Cards,Game Link
championship,Reading,QPR,"['11' Goal_Away - Ball D.(de Wijs J.)', '35' Goal_Home - Swift J.(Halilovic A.)', '64' Goal_Home - Swift J.(Dele-Bashiru T.)', '77' Goal_Home - Swift J.(Moore L.)', '79' Goal_Away - Gray A.(Adomah A.)', '82' Yellow_Home - Rafael Cabral', '87' Yellow_Home - Morrison M.', '89' Yellow_Away - Dickie R.', '90+1' Goal_Away - Johansen S.']",6,11.09.2021,16:00,3.0,3.0,1.0,1.0,Draw,2.95,3.45,2.44,3.45,True,True,False,True,False,False,False,True,5.0,3.0,2.0,39%,61%,12.0,22.0,4.0,4.0,76.0,112.0,27.0,51.0,5.0,5.0,3.0,13.0,12.0,13.0,3.0,6.0,1.0,1.0,13.0,12.0,2.0,1.0,13.0,12.0,2.0,1.0,https://www.flashscore.com/match/fBV4tD5F/#/match-summary/match-summary
premier-league,Liverpool,Crystal Palace,"['36' Goal_Home - Mane S.(Firmino R.)', '71' Yellow_Away - Ayew J.(Nadmierna ostrość)', '71' Yellow_Home - Alexander-Arnold T.(Niesportowe zachowanie)', '74' Goal_Home - Mane S.(Salah M.)', '83' Yellow_Away - Riedewald J.(Podcięcie)', '86' Yellow_Home - Milner J.(Podcięcie)']",38,23.05.2021,17:00,2.0,0.0,1.0,0.0,Home,1.17,8.6,17.5,1.17,False,False,False,False,False,False,False,False,6.0,8.0,-2.0,70%,30%,19.0,5.0,5.0,4.0,132.0,79.0,84.0,10.0,10.0,1.0,4.0,0.0,9.0,12.0,14.0,1.0,2.0,1.0,21.0,18.0,4.0,3.0,10.0,8.0,2.0,2.0,https://www.flashscore.com/match/YXKtiCCj/#/match-summary/match-summary
laliga,Villarreal,Valladolid,"['21' Goal_Home - Chukwueze S.(Alfonso Pedraza)', '34' Yellow_Away - Fernandez J.(Przytrzymywanie)', '37' Goal_Home - Torres P.(Alcacer P.)', '52' Yellow_Away - Alcaraz R.(Nadmierna ostrość)', '64' Var_Home', '71' Yellow_Away - Garcia R.(Podcięcie)', '90+1' Yellow_Home - Mario Gaspar(Nadmierna ostrość)']",8,02.11.2020,21:00,2.0,0.0,2.0,0.0,Home,1.65,3.95,6.0,1.65,False,False,False,False,False,False,False,False,2.0,4.0,-2.0,59%,41%,11.0,11.0,5.0,1.0,110.0,99.0,43.0,65.0,3.0,5.0,3.0,5.0,13.0,16.0,6.0,4.0,3.0,0.0,,,1.0,3.0,13.0,13.0,1.0,3.0,https://www.flashscore.com/match/QgzaN2sp/#/match-summary/match-summary
laliga2,UD Ibiza,Eibar,"['07' Yellow_Home - Cifu', '13' Yellow_Away - Venancio F.', '22' Var_Home', '30' Var_Home', '47' Goal_Home - Zenitagoia Arana E.(Herrera C.)', '61' Goal_Home - Herrera C.(Sanchez R.)', '69' Yellow_Away - Tejero A.', '74' Yellow_Home - Parreno G.', '86' Yellow_Away - Alvarez S.']",35,10.04.2022,18:15,2.0,0.0,0.0,0.0,Home,2.9,3.05,2.55,2.9,False,False,False,False,True,False,False,False,0.0,0.0,0.0,49%,51%,12.0,16.0,6.0,6.0,104.0,114.0,40.0,40.0,6.0,7.0,0.0,3.0,14.0,25.0,4.0,3.0,3.0,2.0,22.0,27.0,6.0,4.0,21.0,13.0,2.0,3.0,https://www.flashscore.com/match/MyUWEzPG/#/match-summary/match-summary
serie-b,Brescia,Como,"['14' Goal_Away - Cerri A.(Arrigoni T.)', '34' Yellow_Away - Varnier M.', '37' Yellow_Home - Palacio R.', '45' Goal_Home - Palacio R.(Pajac M.)', '47' Goal_Away - La Gumina A.(Iovine A.)', '47' Yellow_Away - La Gumina A.', '84' Goal_Home - Bajic R.(Palacio R.)', '86' Yellow_Home - Karacic F.', '89' Goal_Away - Bellemo A.', '90+1' Red_Card_Home - Żółta kartka / Karacic F.', '90+4' Goal_Away - Penalty Gliozzi E.(Penalty )']",7,03.10.2021,14:00,2.0,4.0,2.0,1.0,Away,1.59,4.3,5.4,5.4,True,True,False,True,True,True,False,True,0.0,0.0,0.0,68%,32%,23.0,12.0,3.0,5.0,133.0,78.0,66.0,27.0,8.0,3.0,12.0,4.0,,,11.0,6.0,0.0,0.0,,,1.0,1.0,17.0,7.0,3.0,2.0,https://www.flashscore.com/match/zD7MQRg9/#/match-summary/match-summary
ligue-1,Bordeaux,Brest,"['06' Goal_Home - Briand J.(Benrahou Y.)', '20' Goal_Away - Grandsir S.(Court Y.)', '23' Yellow_Away - Castelletto J.(Podcięcie)', '37' Yellow_Away - Belkebla H.(Podcięcie)', '41' Yellow_Home - Jovanovic V.(Podcięcie)', '45+1' Goal_Away - Autret M.(Court Y.)', '46' Yellow_Home - Adli Y.(Podcięcie)', '61' Yellow_Away - Bain D.(Podcięcie)', '69' Goal_Home - Pablo(Adli Y.)', '71' Yellow_Home - Otavio(Przytrzymywanie)', '84' Yellow_Home - Mexer(Podcięcie)']",6,21.09.2019,20:00,2.0,2.0,1.0,2.0,Draw,1.88,3.33,4.75,3.33,True,True,True,False,False,True,False,False,4.0,2.0,2.0,56%,44%,18.0,13.0,5.0,3.0,114.0,82.0,44.0,53.0,6.0,7.0,7.0,3.0,11.0,9.0,5.0,9.0,0.0,0.0,,,1.0,3.0,9.0,11.0,4.0,3.0,https://www.flashscore.com/match/4hVgFi1c/#/match-summary/match-summary
super-lig,Fenerbahce,Gaziantep,"['05' Goal_Home - Rossi D.(Sangare N.)', '52' Yellow_Away - Djilobodji P.(Nadmierna ostrość)', '55' Yellow_Away - Kitsiou S.(Niesportowe zachowanie)', '55' Yellow_Away - Vetrih A.(Niesportowe zachowanie)', '55' Yellow_Home - Kahveci I. C.(Niesportowe zachowanie)', '57' Penalty_Missed_Home - Dursun S.()', '62' Goal_Home - Dursun S.(Yandas M. H.)', '64' Goal_Away - Sagal A.(Maxim A.)', '70' Yellow_Away - Maxim A.(Podcięcie)', '80' Yellow_Home - Aziz S.(Niesportowe zachowanie)', '82' Goal_Home - Zajc M.', '90+6' Goal_Away - Maxim A.(Penalty )']",35,29.04.2022,19:30,3.0,2.0,1.0,0.0,Home,1.37,5.2,7.4,1.37,True,True,True,False,False,False,False,True,7.0,3.0,4.0,50%,50%,14.0,8.0,6.0,3.0,67.0,72.0,43.0,34.0,5.0,3.0,3.0,2.0,,,4.0,7.0,2.0,2.0,,,1.0,3.0,16.0,8.0,2.0,4.0,https://www.flashscore.com/match/4jdMrff1/#/match-summary/match-summary
ligue-1,Monaco,Brest,"['10' Goal_Away - Duverne J.(Magnetti H.)', '23' Goal_Away - Belaili Y.(Duverne J.)', '44' Goal_Home - Ben Yedder W.(Penalty )', '45+3' Yellow_Away - Herelle C.(Niesportowe zachowanie)', '45+3' Yellow_Home - Golovin A.(Niesportowe zachowanie)', '51' Goal_Home - Ben Yedder W.(Volland K.)', '54' Goal_Home - Ben Yedder W.(Tchouameni A.)', '62' Yellow_Home - Volland K.(Faul)', '66' Yellow_Away - Der Zakarian M.(Poza boiskiem, Niesportowe zachowanie)', '70' Goal_Home - Volland K.']",37,14.05.2022,21:00,4.0,2.0,1.0,2.0,Home,1.23,6.95,12.0,1.23,True,True,False,True,False,False,False,False,2.0,3.0,-1.0,57%,43%,25.0,10.0,9.0,5.0,111.0,43.0,44.0,23.0,11.0,4.0,5.0,1.0,25.0,15.0,10.0,5.0,2.0,3.0,24.0,12.0,3.0,5.0,10.0,12.0,2.0,1.0,https://www.flashscore.com/match/dAQ6oKsr/#/match-summary/match-summary
super-lig,Fenerbahce,Kasimpasa,"['16' Goal_Home - Berisha M.(Rossi D.)', '27' Yellow_Home - Crespo M.', '35' Yellow_Away - Sadiku L.', '45+1' Yellow_Home - Rossi D.', '45+4' Goal_Home - Luiz Gustavo(Rossi D.)', '53' Goal_Away - Travnik M.(Bozok U.)', '58' Yellow_Home - Luiz Gustavo', '60' Yellow_Away - Bozok U.', '72' Yellow_Home - Aziz S.', '73' Yellow_Home - Novak F.', '75' Yellow_Away - Aytac S.']",8,03.10.2021,15:00,2.0,1.0,2.0,0.0,Home,1.62,4.0,5.1,1.62,True,False,False,False,True,False,False,False,4.0,2.0,2.0,45%,55%,10.0,8.0,5.0,2.0,107.0,89.0,81.0,45.0,5.0,4.0,0.0,2.0,,,3.0,3.0,3.0,6.0,,,1.0,3.0,20.0,12.0,5.0,3.0,https://www.flashscore.com/match/YBoyfEBM/#/match-summary/match-summary
fortuna-1-liga,Odra Opole,Arka Gdynia,"['17' Own_Away - Kaminski M.()', '22' Goal_Away - Deja A.', '38' Yellow_Away - Milewski S.', '43' Goal_Away - Adamczyk H.', '75' Yellow_Home - Kaminski M.', '90' Goal_Home - Marzec M.', '90+4' Yellow_Away - Skóra K.', '90+4' Yellow_Home - Nowak K.']",23,12.03.2022,12:40,1.0,3.0,0.0,3.0,Away,3.2,3.1,2.45,2.45,True,True,False,False,False,False,True,False,0.0,0.0,0.0,49%,51%,8.0,13.0,2.0,8.0,61.0,69.0,30.0,35.0,2.0,3.0,4.0,2.0,15.0,14.0,3.0,6.0,0.0,3.0,,,5.0,1.0,14.0,12.0,2.0,2.0,https://www.flashscore.com/match/OlKpgnlb/#/match-summary/match-summary
jupiler-league,Waregem,Waasland-Beveren,"['16' Goal_Home - Berahino S.', '21' Goal_Home - Penalty de Fauw D.(Penalty )', '43' Goal_Home - Vossen J.(Bruno G.)', '65' Goal_Home - Vossen J.(Berahino S.)', '79' Goal_Home - Penalty Bruno G.(Penalty )', '87' Yellow_Away - Caufriez M.', '90+1' Yellow_Away - Schryvers J.', '90+2' Yellow_Away - Sula D.', '90+2' Yellow_Home - Deschacht O.']",24,02.02.2020,20:00,5.0,0.0,3.0,0.0,Home,1.62,4.0,5.6,1.62,True,True,False,False,False,False,False,False,4.0,3.0,1.0,62%,38%,12.0,9.0,9.0,4.0,143.0,95.0,83.0,56.0,3.0,5.0,,,14.0,20.0,5.0,2.0,6.0,1.0,23.0,13.0,4.0,4.0,14.0,15.0,1.0,3.0,https://www.flashscore.com/match/IquJJeFT/#/match-summary/match-summary
super-lig,Galatasaray,Genclerbirligi,"['01' Goal_Home - Diagne M.(Tasdemir E.)', '25' Yellow_Away - Ayite F.(Uderzenie łokciem)', '29' Yellow_Away - Polomat P.(Podcięcie)', '30' Goal_Home - Belhanda Y.(Turan A.)', '44' Goal_Home - Belhanda Y.', '45+1' Goal_Home - Belhanda Y.(Turan A.)', '64' Goal_Home - Caglayan O.(Akbaba E.)', '67' Goal_Home - Babel R.(Penalty )', '69' Yellow_Away - Piris R.(Podcięcie)']",18,09.01.2021,17:00,6.0,0.0,4.0,0.0,Home,1.32,5.28,8.6,1.32,True,True,True,False,True,False,False,False,7.0,3.0,4.0,59%,41%,16.0,5.0,9.0,2.0,85.0,73.0,67.0,46.0,3.0,3.0,4.0,0.0,,,5.0,4.0,2.0,4.0,,,2.0,3.0,8.0,18.0,0.0,3.0,https://www.flashscore.com/match/C2pjYtK9/#/match-summary/match-summary
2-bundesliga,Aue,Rostock,"['04' Yellow_Away - Rizzuto C.', '08' Own_Home - Frode L.()', '11' Yellow_Home - Zolinski B.', '25' Goal_Away - Penalty Verhoek J.(Penalty )', '37' Yellow_Home - Majetschak E.', '45' Goal_Home - Nazarov D.(Messeguem S.)', '45+2' Yellow_Away - Ingelsson S.', '52' Goal_Away - Behrens H.(Becker T.)', '84' Yellow_Home - Owusu P.']",31,24.04.2022,13:30,2.0,2.0,3.0,1.0,Draw,3.4,3.7,2.11,3.7,True,True,False,False,True,False,False,False,0.0,0.0,0.0,48%,52%,9.0,12.0,4.0,4.0,88.0,130.0,33.0,40.0,5.0,8.0,,,12.0,15.0,2.0,4.0,1.0,2.0,16.0,23.0,2.0,2.0,17.0,9.0,3.0,2.0,https://www.flashscore.com/match/0CUZPrSd/#/match-summary/match-summary
ligue-1,Lyon,Clermont,"['05' Goal_Home - Dembele M.(Penalty )', '12' Own_Away - Diomande S.()', '21' Goal_Home - Dembele M.', '30' Yellow_Home - Guimaraes B.(Niesportowe zachowanie)', '45+1' Goal_Home - Lucas Paqueta(Aouar H.)', '45+2' Yellow_Home - Toko Ekambi K.(Uderzenie łokciem)', '52' Yellow_Away - Ogier F.(Podcięcie)', '80' Goal_Away - Rashani E.(Bayo M.)', '85' Yellow_Away - Abdul Samed S.(Nadmierna ostrość)', '90+1' Goal_Away - Rashani E.(Gastien J.)']",3,22.08.2021,13:00,3.0,3.0,3.0,1.0,Draw,1.68,4.15,5.3,4.15,True,True,True,False,True,False,False,True,4.0,0.0,4.0,55%,45%,21.0,17.0,9.0,5.0,135.0,86.0,58.0,45.0,10.0,7.0,2.0,5.0,7.0,13.0,5.0,8.0,0.0,0.0,16.0,16.0,3.0,6.0,10.0,6.0,2.0,2.0,https://www.flashscore.com/match/ARZRuYrn/#/match-summary/match-summary
2-bundesliga,Darmstadt,Ingolstadt,"['29' Goal_Home - Tietz P.(Bader M.)', '36' Yellow_Home - Gjasula K.', '39' Goal_Home - Pfeiffer L.(Karic E.)', '45+1' Yellow_Away - Keller T.', '45+2' Goal_Home - Schnellhardt F.', '45+4' Goal_Home - Tietz P.(Bader M.)', '50' Goal_Away - Kutschke S.(Eckert D.)', '51' Yellow_Away - Preissinger R.', '66' Goal_Home - Pfeiffer L.(Gjasula K.)', '72' Yellow_Home - Bader M.', '88' Yellow_Away - Eckert D.', '90+4' Goal_Home - Manu B. M.(Honsak M.)']",3,15.08.2021,13:30,6.0,1.0,4.0,0.0,Home,2.78,3.36,2.6,2.78,True,True,False,False,True,True,True,False,0.0,0.0,0.0,57%,43%,20.0,6.0,9.0,2.0,117.0,50.0,46.0,27.0,11.0,4.0,,,21.0,10.0,5.0,1.0,0.0,4.0,13.0,14.0,1.0,3.0,10.0,16.0,2.0,3.0,https://www.flashscore.com/match/Sx3mKU24/#/match-summary/match-summary
fortuna-1-liga,ŁKS Łódź,Sandecja Nowy Sącz,"['05' Yellow_Home - Koprowski O.', '19' Goal_Home - Pirulo R.', '22' Goal_Home - Ebenezer K.(Bakowicz M.)', '28' Yellow_Home - Pirulo R.', '36' Goal_Away - Zjawiński Ł.', '47' Yellow_Away - Boczek T.', '74' Goal_Away - Slaby K.', '80' Yellow_Away - Maissa Fall E.', '90+5' Goal_Home - Kowalczyk M.(Juric S.)']",27,08.04.2022,20:30,3.0,2.0,2.0,1.0,Home,2.05,3.35,3.9,2.05,True,True,False,False,False,False,True,False,0.0,0.0,0.0,50%,50%,10.0,7.0,3.0,3.0,106.0,119.0,38.0,40.0,4.0,3.0,3.0,1.0,13.0,18.0,4.0,4.0,2.0,0.0,,,1.0,0.0,16.0,13.0,2.0,2.0,https://www.flashscore.com/match/OjBDDDVs/#/match-summary/match-summary
serie-a,Empoli,Venezia,"['07' Yellow_Home - Ismajli A.(Podcięcie)', '13' Goal_Away - Henry T.(Aramu M.)', '15' Yellow_Away - Aramu M.(Podcięcie)', '35' Yellow_Away - Lezzerini L.(Opóźnianie gry)', '44' Yellow_Home - Haas N.(Podcięcie)', '45+3' Yellow_Away - Johnsen D.(Podcięcie)', '68' Goal_Away - Okereke D.(Henry T.)', '86' Yellow_Away - Heymans D.(Faul)', '88' Yellow_Away - Maenpaa N.', '89' Goal_Home - Bajrami N.(Penalty )']",3,11.09.2021,15:00,1.0,2.0,0.0,1.0,Away,1.84,3.65,4.25,4.25,True,False,False,True,False,False,False,False,1.0,2.0,-1.0,57%,43%,17.0,10.0,6.0,3.0,131.0,51.0,86.0,28.0,4.0,6.0,7.0,1.0,21.0,15.0,8.0,2.0,3.0,1.0,,,1.0,5.0,12.0,21.0,2.0,5.0,https://www.flashscore.com/match/S0BPaXSl/#/match-summary/match-summary
laliga,Celta Vigo,Betis,"['81' Yellow_Away - Carvalho W.(Nadmierna ostrość)', '90' Yellow_Away - Pezzella G.(Podcięcie)', '90+4' Yellow_Home - Fontan J.(Podcięcie)']",29,20.03.2022,16:15,0.0,0.0,0.0,0.0,Draw,2.14,3.45,3.6,3.45,False,False,False,False,False,False,False,False,2.0,8.0,-6.0,52%,48%,9.0,7.0,3.0,1.0,128.0,110.0,61.0,28.0,6.0,5.0,0.0,1.0,10.0,15.0,2.0,2.0,4.0,0.0,19.0,20.0,1.0,3.0,12.0,12.0,1.0,2.0,https://www.flashscore.com/match/dEpgnjM0/#/match-summary/match-summary
laliga,Alaves,Atl. Madryt,"['16' Yellow_Away - Llorente M.(Podcięcie)', '29' Yellow_Home - Wakaso M.(Uderzenie łokciem)', '61' Yellow_Home - Laguardia V.(Podcięcie)', '70' Goal_Away - Morata A.(Correa A.)', '75' Yellow_Away - Felipe(Przytrzymywanie)', '83' Goal_Home - Perez L.(Laguardia V.)', '89' Yellow_Away - Hermoso M.(Niesportowe zachowanie)', '89' Yellow_Home - Garcia M.(Podcięcie)']",11,29.10.2019,19:00,1.0,1.0,0.0,0.0,Draw,4.8,3.17,1.97,3.17,False,False,False,False,False,False,False,False,1.0,5.0,-4.0,48%,52%,11.0,9.0,3.0,3.0,110.0,88.0,42.0,44.0,5.0,3.0,3.0,3.0,19.0,23.0,4.0,1.0,1.0,3.0,,,2.0,2.0,23.0,16.0,3.0,3.0,https://www.flashscore.com/match/4Mjo1dea/#/match-summary/match-summary
championship,Huddersfield,Cardiff,"['62' Yellow_Away - Morrison S.', '69' Yellow_Away - Vaulks W.', '74' Penalty_Missed_Home - Sanogo Y.()']",35,05.03.2021,20:45,0.0,0.0,0.0,0.0,Draw,3.5,3.45,2.15,3.45,False,False,False,False,False,False,False,False,7.0,4.0,3.0,58%,42%,9.0,8.0,3.0,3.0,120.0,109.0,32.0,48.0,5.0,0.0,1.0,5.0,,,4.0,4.0,1.0,4.0,,,3.0,3.0,13.0,11.0,0.0,2.0,https://www.flashscore.com/match/fNJLMY4G/#/match-summary/match-summary
laliga,Celta Vigo,Girona,"['34' Goal_Home - Aspas I.(Boufal S.)', '47' Yellow_Home - Yokuslu O.(Podcięcie)', '48' Goal_Away - Portu(Alcala P.)', '69' Goal_Home - Boufal S.(Aspas I.)', '70' Yellow_Home - Boufal S.(Niesportowe zachowanie)', '76' Yellow_Away - Luiz D.(Podcięcie)']",33,20.04.2019,13:00,2.0,1.0,1.0,0.0,Home,1.96,3.78,3.95,1.96,True,False,False,False,False,True,False,False,3.0,6.0,-3.0,63%,37%,13.0,9.0,8.0,1.0,148.0,83.0,55.0,39.0,4.0,6.0,1.0,2.0,13.0,9.0,5.0,1.0,2.0,1.0,,,0.0,6.0,7.0,10.0,2.0,1.0,https://www.flashscore.com/match/CYzC6etP/#/match-summary/match-summary
laliga2,Cartagena,Alcorcon,"['07' Goal_Away - Penalty Borja(Penalty )', '26' Yellow_Home - Delmas J.', '45+2' Goal_Home - De Blasis P.', '71' Goal_Home - Ortuno A.(Alcala P.)', '86' Goal_Home - De Blasis P.']",36,16.04.2022,21:00,3.0,1.0,1.0,1.0,Home,1.94,3.4,4.1,1.94,True,True,False,True,True,False,False,False,0.0,0.0,0.0,55%,45%,10.0,15.0,3.0,2.0,121.0,114.0,42.0,49.0,5.0,6.0,2.0,7.0,19.0,13.0,5.0,4.0,2.0,1.0,22.0,25.0,1.0,0.0,12.0,18.0,1.0,0.0,https://www.flashscore.com/match/UFCDRD8M/#/match-summary/match-summary
premier-league,Crystal Palace,Manchester Utd,"['37' Goal_Home - Zaha W.', '43' Yellow_Home - Hughes W.(Podcięcie)', '44' Yellow_Away - Mejbri H.(Nadmierna ostrość)', '59' Yellow_Away - Dalot D.(Nadmierna ostrość)', '63' Yellow_Home - Edouard O.(Nadmierna ostrość)', '84' Yellow_Away - Lindelof V.(Przytrzymywanie)', '90' Yellow_Away - Fernandes B.(Faul)']",38,22.05.2022,17:00,1.0,0.0,1.0,0.0,Home,2.81,3.6,2.53,2.81,False,False,False,False,False,False,False,False,3.0,6.0,-3.0,38%,62%,6.0,10.0,3.0,4.0,89.0,113.0,40.0,45.0,3.0,2.0,0.0,4.0,22.0,11.0,3.0,6.0,2.0,4.0,22.0,27.0,4.0,2.0,12.0,22.0,2.0,4.0,https://www.flashscore.com/match/dOJsmsdk/#/match-summary/match-summary
fortuna-1-liga,Górnik Polkowice,Puszcza Niepołomice,"['18' Yellow_Home - Opalacz M.', '57' Yellow_Away - Stepien K.', '71' Yellow_Away - Thiakane E.', '90+3' Goal_Away - Cikos E.']",12,20.10.2021,18:00,0.0,1.0,0.0,0.0,Away,2.42,3.25,3.15,3.15,False,False,False,False,False,False,False,True,0.0,0.0,0.0,47%,53%,2.0,13.0,0.0,3.0,35.0,38.0,15.0,23.0,0.0,8.0,2.0,2.0,13.0,12.0,5.0,5.0,0.0,1.0,,,2.0,0.0,12.0,12.0,1.0,2.0,https://www.flashscore.com/match/0fsJwhWK/#/match-summary/match-summary
league-one,Plymouth,Wigan,"['35' Goal_Away - Keane W.(Aasgaard T.)', '43' Goal_Home - Mayor D.(Garrick J.)', '73' Yellow_Home - Camara P.', '86' Yellow_Away - Naylor T.', '90' Goal_Away - Lang C.(Keane W.)']",20,27.11.2021,16:00,1.0,2.0,1.0,1.0,Away,2.5,3.3,2.75,2.75,True,False,False,False,False,False,False,True,0.0,0.0,0.0,54%,46%,15.0,15.0,1.0,5.0,107.0,96.0,58.0,50.0,6.0,6.0,8.0,4.0,11.0,11.0,9.0,6.0,2.0,3.0,41.0,25.0,3.0,0.0,10.0,8.0,1.0,1.0,https://www.flashscore.com/match/vHAKg4TI/#/match-summary/match-summary
league-one,Cambridge Utd,Morecambe,"['42' Goal_Home - Smith S.', '51' Yellow_Away - Fane O.', '68' Goal_Away - Stockton C.', '71' Goal_Home - Penalty Ironside J.(Penalty )']",42,09.04.2022,16:00,2.0,1.0,1.0,0.0,Home,2.8,3.15,2.5,2.8,True,False,False,False,False,False,False,False,0.0,0.0,0.0,57%,43%,15.0,19.0,5.0,5.0,115.0,108.0,62.0,65.0,5.0,7.0,5.0,7.0,11.0,13.0,3.0,5.0,2.0,1.0,25.0,20.0,4.0,3.0,12.0,12.0,0.0,1.0,https://www.flashscore.com/match/KxkTK43i/#/match-summary/match-summary
serie-b,Pescara,Brescia,"['35' Yellow_Home - Omeonga S.', '42' Yellow_Home - Scognamiglio G.', '43' Goal_Away - Penalty Torregrossa E.(Penalty )', '61' Goal_Home - Bocchetti S.', '66' Yellow_Away - Papetti A.', '75' Yellow_Away - Sabelli S.', '82' Yellow_Home - Galano C.', '83' Yellow_Away - Bisoli D.', '90+2' Yellow_Home - Nzita M.', '90+5' Yellow_Home - Valdifiori M.']",14,22.12.2020,19:00,1.0,1.0,0.0,1.0,Draw,2.82,3.17,2.58,3.17,False,False,False,False,False,False,False,False,0.0,0.0,0.0,55%,45%,16.0,4.0,4.0,2.0,119.0,104.0,67.0,15.0,6.0,1.0,6.0,1.0,,,5.0,4.0,1.0,0.0,,,1.0,3.0,17.0,12.0,5.0,3.0,https://www.flashscore.com/match/h27dHrRp/#/match-summary/match-summary
bundesliga,FC Schalke 04,Eintracht Frankfurt,"['15' Goal_Home - Huntelaar K.', '15' Penalty_Missed_Home - Huntelaar K.()', '29' Goal_Away - Silva An.(Younes A.)', '51' Goal_Away - N', '52' Goal_Home - Idrizi B.(Huntelaar K.)', '60' Goal_Home - Flick F.(Hoppe M.)', '64' Goal_Home - Hoppe M.(Paciencia G.)', '72' Goal_Away - Silva An.', '90' Yellow_Away - Chandler T.(Podcięcie)', '90+1' Yellow_Away - Ache R.(Podcięcie)']",33,15.05.2021,15:30,4.0,3.0,1.0,1.0,Home,10.0,6.25,1.19,10.0,True,True,True,False,False,False,False,False,8.0,1.0,7.0,41%,59%,11.0,24.0,6.0,9.0,62.0,185.0,14.0,89.0,5.0,15.0,,,15.0,12.0,1.0,13.0,3.0,5.0,15.0,23.0,6.0,2.0,9.0,11.0,0.0,2.0,https://www.flashscore.com/match/z1m95DPM/#/match-summary/match-summary
liga-portugal,Ferreira,Portimonense,"['13' Yellow_Home - Diaby M.', '22' Yellow_Away - Ewerton', '31' Yellow_Home - Singh L.']",18,09.02.2021,16:00,0.0,0.0,0.0,0.0,Draw,2.11,3.23,4.05,3.23,False,False,False,False,False,False,False,False,1.0,3.0,-2.0,45%,55%,6.0,14.0,1.0,3.0,93.0,102.0,43.0,40.0,2.0,7.0,3.0,4.0,,,3.0,2.0,2.0,2.0,,,3.0,1.0,12.0,9.0,2.0,1.0,https://www.flashscore.com/match/bPaD9312/#/match-summary/match-summary
jupiler-league,Gent,Cercle Brugge,"['21' Yellow_Home - Operi C.', '36' Yellow_Home - Ngadeu M.', '38' Goal_Away - Penalty Millan A.(Penalty )', '41' Yellow_Away - Utkus E.', '51' Yellow_Away - Lopes L.', '63' Goal_Home - De Sart J.', '64' Yellow_Away - Millan A.', '66' Yellow_Away - Kanoute F.', '71' Yellow_Home - De Sart J.', '73' Goal_Home - Lemajic D.(Chakvetadze G.)', '90+2' Yellow_Away - Denkey A.']",9,26.09.2021,16:00,2.0,1.0,0.0,1.0,Home,1.65,3.9,5.6,1.65,True,False,False,False,False,False,False,False,3.0,1.0,2.0,49%,51%,12.0,11.0,6.0,4.0,85.0,118.0,47.0,59.0,3.0,4.0,3.0,3.0,,,8.0,6.0,2.0,2.0,,,3.0,4.0,20.0,18.0,3.0,5.0,https://www.flashscore.com/match/vorN9tqT/#/match-summary/match-summary
serie-a,Salernitana,Lazio,"['07' Goal_Away - Immobile C.(Milinkovic-Savic S.)', '10' Goal_Away - Immobile C.(Pedro)', '28' Yellow_Away - Cataldi D.(Nadmierna ostrość)', '41' Yellow_Home - Schiavone A.(Nadmierna ostrość)', '63' Yellow_Home - Ranieri L.(Nadmierna ostrość)', '66' Goal_Away - Lazzari M.(Anderson F.)', '66' Yellow_Away - Lazzari M.(Niesportowe zachowanie)', '69' Yellow_Away - Luiz Felipe(Podcięcie)']",22,15.01.2022,18:00,0.0,3.0,0.0,2.0,Away,7.7,5.05,1.4,1.4,True,False,False,True,False,False,False,False,9.0,5.0,4.0,26%,74%,6.0,15.0,1.0,8.0,79.0,152.0,20.0,43.0,3.0,3.0,2.0,4.0,22.0,18.0,3.0,7.0,0.0,1.0,,,5.0,1.0,11.0,16.0,2.0,3.0,https://www.flashscore.com/match/GvgPxBKM/#/match-summary/match-summary
championship,Coventry,Sheffield Utd,"['16' Goal_Away - Berge S.(Hourihane C.)', '20' Goal_Home - Gyokeres V.(Rose M.)', '52' Goal_Home - O', '59' Goal_Home - O', '68' Goal_Home - Godden M.(O']",37,12.03.2022,16:00,4.0,1.0,1.0,1.0,Home,2.75,3.15,2.8,2.75,True,True,False,False,False,False,False,False,5.0,8.0,-3.0,48%,52%,26.0,12.0,14.0,4.0,114.0,130.0,49.0,49.0,6.0,4.0,6.0,4.0,6.0,12.0,5.0,7.0,0.0,2.0,25.0,23.0,3.0,10.0,13.0,4.0,,,https://www.flashscore.com/match/pM3e4vnN/#/match-summary/match-summary
