League,Home,Away,INC,Round,Date,Time,H_Score,A_Score,HT_H_Score,HT_A_Score,WIN,H_BET,X_BET,A_BET,WIN_BET,OVER_2.5,OVER_3.5,H_15,A_15,H_45_50,A_45_50,H_90,A_90,H_Missing_Players,A_Missing_Players,Missing_Players,H_Ball_Possession,A_Ball_Possession,H_Goal_Attempts,A_Goal_Attempts,H_Shots_on_Goal,A_Shots_on_Goal,H_Attacks,A_Attacks,H_Dangerous_Attacks,A_Dangerous_Attacks,H_Shots_off_Goal,A_Shots_off_Goal,H_Blocked_Shots,A_Blocked_Shots,H_Free_Kicks,A_Free_Kicks,H_Corner_Kicks,A_Corner_Kicks,H_Offsides,A_Offsides,H_Throw_in,A_Throw_in,H_Goalkeeper_Saves,A_Goalkeeper_Saves,H_Fouls,A_Fouls,H_Yellow_Cards,A_Yellow_Cards,Game Link
league-two,Walsall,Scunthorpe,"['20' Yellow_Away - Loft R.', '27' Goal_Away - Hippolyte M.(Cordner T.)', '55' Goal_Home - McDonald W.(Norman C.)', '61' Penalty_Missed_Home - Gordon J.()', '69' Goal_Away - Gilliead A.(Taylor J.)']",21,29.12.2020,20:00,1.0,2.0,0.0,1.0,Away,1.8,3.35,4.2,4.2,True,False,False,False,False,False,False,False,0.0,0.0,0.0,57%,43%,19.0,13.0,10.0,6.0,116.0,72.0,92.0,43.0,6.0,5.0,3.0,2.0,,,5.0,3.0,3.0,2.0,,,4.0,9.0,8.0,17.0,0.0,1.0,https://www.flashscore.com/match/2wCNFzlt/#/match-summary/match-summary
super-lig,Gaziantep,Fenerbahce,"['08' Goal_Home - Figueiredo J.', '30' Goal_Away - Ozil M.(Osayi-Samuel B.)', '51' Yellow_Away - Kim Min-Jae(Podcięcie)', '53' Goal_Home - Maxim A.(Penalty )', '59' Yellow_Home - Maxim A.(Przytrzymywanie)', '67' Goal_Away - Zajc M.(Ozil M.)', '73' Goal_Home - Figueiredo J.(Soyalp F.)', '74' Yellow_Home - Figueiredo J.(Niesportowe zachowanie)', '79' Yellow_Away - Tisserand M.(Podcięcie)', '90+2' Yellow_Home - Soyalp F.(Podcięcie)']",16,13.12.2021,18:30,3.0,2.0,1.0,1.0,Home,3.35,3.35,2.06,3.35,True,True,True,False,False,False,False,False,2.0,4.0,-2.0,31%,69%,15.0,14.0,7.0,4.0,81.0,149.0,56.0,108.0,2.0,7.0,6.0,3.0,,,4.0,5.0,2.0,2.0,,,2.0,4.0,12.0,13.0,3.0,2.0,https://www.flashscore.com/match/4YCEsavj/#/match-summary/match-summary
pko-bp-ekstraklasa,Górnik Łęczna,Radomiak Radom,"['67' Yellow_Away - Luizao', '77' Yellow_Away - Banasik D.(Poza boiskiem)', '86' Goal_Home - Śpiączka B.( J.)']",29,16.04.2022,12:30,1.0,0.0,0.0,0.0,Home,3.4,3.22,2.35,3.4,False,False,False,False,False,False,False,False,2.0,1.0,1.0,49%,51%,11.0,13.0,4.0,2.0,89.0,95.0,58.0,70.0,5.0,9.0,2.0,2.0,11.0,15.0,4.0,6.0,1.0,1.0,28.0,14.0,2.0,3.0,14.0,11.0,0.0,1.0,https://www.flashscore.com/match/SKL2Mpkb/#/match-summary/match-summary
ligue-1,Monaco,Strasbourg,"['09' Goal_Home - Ben Yedder W.(Volland K.)', '21' Yellow_Home - Tchouameni A.(Podcięcie)', '40' Yellow_Home - Ballo Toure F.(Przytrzymywanie)', '45+1' Goal_Home - Aguilar R.(Ballo Toure F.)', '46' Goal_Away - Chahiri M.(Ajorque L.)', '53' Goal_Home - Ben Yedder W.(Volland K.)', '55' Red_Card_Home - Żółta kartka / Tchouameni A.(Nadmierna ostrość)', '60' Yellow_Away - Thomasson A.(Podcięcie)', '67' Red_Card_Home - Disasi A.(Przytrzymywanie)', '70' Goal_Away - Ajorque L.(Penalty )']",5,27.09.2020,15:00,3.0,2.0,2.0,0.0,Home,1.74,3.85,5.1,1.74,True,True,True,False,True,True,False,False,3.0,3.0,0.0,57%,43%,11.0,11.0,5.0,5.0,113.0,118.0,42.0,47.0,3.0,4.0,3.0,2.0,16.0,13.0,6.0,2.0,3.0,5.0,,,3.0,2.0,11.0,12.0,3.0,1.0,https://www.flashscore.com/match/fHrncfgk/#/match-summary/match-summary
serie-b,Cremonese,Monza,"['14' Goal_Away - Barilla A.(Gytkjaer C.)', '30' Yellow_Home - Castagnetti M.', '32' Yellow_Away - D', '44' Yellow_Away - Fossati M.', '54' Yellow_Away - Armellino M.', '76' Goal_Away - Frattesi D.(Maric M.)']",15,27.12.2020,21:00,0.0,2.0,0.0,1.0,Away,3.6,3.0,2.23,2.23,False,False,False,True,False,False,False,False,0.0,0.0,0.0,44%,56%,13.0,9.0,3.0,5.0,109.0,133.0,49.0,45.0,8.0,2.0,2.0,2.0,,,3.0,4.0,3.0,2.0,,,3.0,3.0,13.0,12.0,1.0,3.0,https://www.flashscore.com/match/zuxzV1ep/#/match-summary/match-summary
premier-league,Liverpool,Aston Villa,"['21' Yellow_Home - Robertson A.(Podcięcie)', '36' Yellow_Away - McGinn J.(Nadmierna ostrość)', '71' Goal_Home - Mane S.(Keita N.)', '89' Goal_Home - Jones C.(Salah M.)']",33,05.07.2020,17:30,2.0,0.0,0.0,0.0,Home,1.23,7.2,14.5,1.23,False,False,False,False,False,False,False,False,4.0,5.0,-1.0,71%,29%,6.0,9.0,4.0,3.0,154.0,74.0,61.0,30.0,1.0,4.0,1.0,2.0,13.0,20.0,7.0,5.0,1.0,5.0,,,3.0,2.0,18.0,8.0,1.0,1.0,https://www.flashscore.com/match/jgHJEK5n/#/match-summary/match-summary
laliga,Betis,Villarreal,"['11' Goal_Home - Lo Celso G.(Guardado A.)', '13' Goal_Away - Mori R.(Cazorla S.)', '20' Yellow_Away - Chukwueze S.(Faul)', '35' Yellow_Away - Ruiz V.(Podcięcie)', '45' Yellow_Home - Jese(Przytrzymywanie)', '52' Yellow_Away - Caseres S.(Faul)', '63' Goal_Home - Lo Celso G.', '79' Yellow_Home - Feddal Z.(Faul)', '89' Penalty_Missed_Away - Cazorla S.()', '90+3' Yellow_Away - Mario Gaspar(Podcięcie)', '90+5' Yellow_Home - Carvalho W.(Podcięcie)', '90+6' Yellow_Home - Tello C.(Niesportowe zachowanie)']",31,07.04.2019,20:45,2.0,1.0,1.0,1.0,Home,2.25,3.6,3.25,2.25,True,False,True,True,False,False,False,False,1.0,6.0,-5.0,57%,43%,17.0,10.0,7.0,4.0,103.0,73.0,49.0,37.0,6.0,5.0,4.0,1.0,16.0,15.0,4.0,3.0,1.0,2.0,,,3.0,5.0,15.0,14.0,4.0,4.0,https://www.flashscore.com/match/hUNnq1r1/#/match-summary/match-summary
serie-a,Salernitana,Sampdoria,"['24' Yellow_Away - Bereszyński B.(Nadmierna ostrość)', '40' Own_Away - Di Tacchio F.()', '43' Goal_Away - Candreva A.(Quagliarella F.)', '57' Yellow_Away - Ekdal A.(Nadmierna ostrość)', '61' Var_Away', '86' Yellow_Away - Chabot J.(Faul)']",13,21.11.2021,15:00,0.0,2.0,0.0,2.0,Away,2.9,3.3,2.55,2.55,False,False,False,False,False,False,False,False,4.0,6.0,-2.0,54%,46%,18.0,13.0,2.0,6.0,137.0,79.0,53.0,35.0,9.0,4.0,7.0,3.0,33.0,13.0,13.0,3.0,0.0,1.0,,,4.0,2.0,10.0,19.0,0.0,3.0,https://www.flashscore.com/match/bX18VDf6/#/match-summary/match-summary
2-bundesliga,Hannover,Bochum,"['03' Var_Home', '25' Yellow_Home - Horn J.', '45' Goal_Home - Ducksch M.', '48' Yellow_Home - Kaiser D.', '84' Goal_Home - Ducksch M.(Hubers T.)']",34,28.06.2020,15:30,2.0,0.0,2.0,0.0,Home,2.03,3.55,3.45,2.03,False,False,False,False,True,False,False,False,0.0,0.0,0.0,40%,60%,11.0,20.0,2.0,5.0,101.0,137.0,21.0,49.0,9.0,15.0,,,14.0,15.0,2.0,6.0,2.0,2.0,19.0,26.0,5.0,0.0,13.0,12.0,2.0,0.0,https://www.flashscore.com/match/GhhtQqz9/#/match-summary/match-summary
ligue-1,Nantes,Angers,"['17' Goal_Home - Blas L.', '50' Goal_Away - Bobichon A.(Santamaria B.)', '87' Goal_Away - El Melali F.(Ait Nouri R.)', '90' Yellow_Home - Pallois N.(Nadmierna ostrość)']",19,21.12.2019,20:45,1.0,2.0,1.0,0.0,Away,2.27,3.05,3.8,3.8,True,False,False,False,False,True,False,False,4.0,5.0,-1.0,50%,50%,9.0,13.0,1.0,7.0,120.0,100.0,33.0,52.0,5.0,4.0,3.0,2.0,7.0,16.0,5.0,4.0,1.0,1.0,,,5.0,0.0,15.0,6.0,1.0,0.0,https://www.flashscore.com/match/OlA8pkFk/#/match-summary/match-summary
laliga2,R. Oviedo,Cadiz,"['36' Yellow_Home - Rocha D.', '45' Yellow_Home - Niguez A.', '64' Goal_Home - Toche(Berjon S.)', '81' Yellow_Away - Toro D.', '83' Yellow_Home - Toche', '90+2' Yellow_Home - Cotugno G.', '90+3' Yellow_Away - Fernandez A.', '90+4' Yellow_Away - Carrillo']",5,17.09.2017,18:00,1.0,0.0,0.0,0.0,Home,1.8,3.3,4.6,1.8,False,False,False,False,False,False,False,False,0.0,0.0,0.0,62%,38%,14.0,9.0,2.0,2.0,109.0,81.0,91.0,72.0,8.0,6.0,4.0,1.0,16.0,15.0,3.0,6.0,0.0,0.0,29.0,24.0,2.0,1.0,14.0,16.0,4.0,3.0,https://www.flashscore.com/match/hQNK21x3/#/match-summary/match-summary
eredivisie,Den Haag,Twente,"['41' Goal_Away - Menig Q.(Cerny V.)', '59' Goal_Away - Danilo', '76' Own_Home - Pleguezuelo J.()', '80' Yellow_Away - Oosterwolde J.', '86' Goal_Home - Bourard S.(Kramer M.)', '88' Goal_Away - Danilo', '90+4' Goal_Away - van Leeuwen T.(Ilic L.)']",8,07.11.2020,16:30,2.0,4.0,0.0,1.0,Away,4.5,4.4,1.7,1.7,True,True,False,False,False,False,False,True,4.0,3.0,1.0,40%,60%,10.0,23.0,4.0,9.0,78.0,106.0,29.0,65.0,2.0,7.0,4.0,7.0,11.0,11.0,3.0,10.0,0.0,2.0,,,5.0,2.0,11.0,8.0,0.0,1.0,https://www.flashscore.com/match/S0HL6KaJ/#/match-summary/match-summary
league-two,Harrogate,Forest Green,"['21' Goal_Away - Aitchison J.(Wilson K.)', '26' Goal_Away - Cadden N.(Stevens M.)', '37' Yellow_Home - Falkingham J.', '45' Goal_Away - Matt J.', '57' Goal_Home - Kerry L.(Diamond J.)', '73' Goal_Away - Stevens M.(Aitchison J.)', '88' Yellow_Home - Kerry L.']",20,07.12.2021,20:45,1.0,4.0,0.0,4.0,Away,3.3,3.25,2.17,2.17,True,True,False,False,False,True,False,False,0.0,0.0,0.0,58%,42%,14.0,12.0,3.0,6.0,113.0,101.0,56.0,53.0,5.0,2.0,6.0,4.0,13.0,13.0,3.0,5.0,3.0,1.0,33.0,32.0,2.0,2.0,10.0,11.0,2.0,0.0,https://www.flashscore.com/match/zq0TRvfa/#/match-summary/match-summary
championship,Fulham,Blackburn,"['25' Goal_Home - Kebano N.', '35' Goal_Home - Wilson H.(Adarabioyo A.)', '35' Yellow_Away - Dolan T.(Symulowanie)', '64' Yellow_Home - Williams N.(Niesportowe zachowanie)', '80' Yellow_Home - Ream T.(Faul)', '87' Yellow_Away - Lenihan D.(Przytrzymywanie)']",36,05.03.2022,13:30,2.0,0.0,2.0,0.0,Home,1.5,4.5,6.6,1.5,False,False,False,False,False,False,False,False,2.0,6.0,-4.0,63%,37%,14.0,4.0,6.0,1.0,118.0,112.0,49.0,33.0,5.0,2.0,3.0,1.0,14.0,9.0,5.0,5.0,0.0,2.0,25.0,29.0,1.0,4.0,10.0,14.0,2.0,2.0,https://www.flashscore.com/match/z9y6gNX4/#/match-summary/match-summary
league-one,Lincoln,Accrington,"['17' Yellow_Away - Rodgers H.', '23' Yellow_Away - Coyle L.', '55' Goal_Away - Bishop C.', '77' Yellow_Home - Adelakun H.', '90+4' Yellow_Away - Sykes R.']",20,27.11.2021,16:15,0.0,1.0,0.0,0.0,Away,2.01,3.45,3.55,3.55,False,False,False,False,False,False,False,False,0.0,0.0,0.0,58%,42%,13.0,15.0,3.0,5.0,96.0,118.0,43.0,40.0,6.0,6.0,4.0,4.0,17.0,12.0,6.0,9.0,1.0,1.0,32.0,29.0,4.0,3.0,11.0,17.0,1.0,3.0,https://www.flashscore.com/match/4bI7d6q0/#/match-summary/match-summary
jupiler-league,Antwerp,Club Brugge,"['17' Yellow_Away - Balanta E.(Podcięcie)', '19' Goal_Home - Frey M.(Samatta M.)', '40' Yellow_Home - Dwomoh P.(Nadmierna ostrość)', '41' Yellow_Home - De Laet R.(Podcięcie)', '45+1' Yellow_Away - Lang N.(Niesportowe zachowanie)', '48' Yellow_Home - Seck A.(Podcięcie)', '49' Goal_Away - Vanaken H.(Penalty )', '64' Goal_Away - Hendry J.(Sobol E.)', '66' Goal_Away - Adamyan S.', '68' Yellow_Away - Odoi D.(Nadmierna ostrość)', '77' Yellow_Home - Haroun F.(Faul)']",Championship Group,15.05.2022,13:30,1.0,3.0,1.0,0.0,Away,5.2,4.4,1.61,1.61,True,True,False,False,False,True,False,False,5.0,2.0,3.0,46%,54%,15.0,8.0,4.0,3.0,98.0,57.0,30.0,37.0,7.0,3.0,4.0,2.0,7.0,16.0,4.0,6.0,1.0,1.0,25.0,19.0,0.0,3.0,16.0,7.0,4.0,3.0,https://www.flashscore.com/match/6eYxS1DH/#/match-summary/match-summary
premier-league,Aston Villa,Wolves,['27' Yellow_Home - Sanson M.(Podcięcie)'],27,06.03.2021,18:30,0.0,0.0,0.0,0.0,Draw,2.67,3.15,3.0,3.15,False,False,False,False,False,False,False,False,4.0,3.0,1.0,49%,51%,9.0,10.0,1.0,2.0,94.0,128.0,39.0,49.0,5.0,6.0,3.0,2.0,13.0,16.0,5.0,3.0,3.0,0.0,,,2.0,1.0,13.0,13.0,1.0,0.0,https://www.flashscore.com/match/4bxepksG/#/match-summary/match-summary
premier-league,Newcastle,Crystal Palace,"['32' Goal_Home - Almiron M.(Guimaraes B.)', '33' Yellow_Home - Almiron M.(Niesportowe zachowanie)', '45+2' Yellow_Away - Gallagher C.(Podcięcie)']",30,20.04.2022,20:45,1.0,0.0,1.0,0.0,Home,2.36,3.2,3.4,2.36,False,False,False,False,False,False,False,False,5.0,2.0,3.0,36%,64%,13.0,10.0,4.0,2.0,96.0,115.0,28.0,47.0,3.0,6.0,6.0,2.0,14.0,13.0,2.0,5.0,2.0,3.0,26.0,20.0,2.0,3.0,12.0,12.0,1.0,1.0,https://www.flashscore.com/match/vmoYd37N/#/match-summary/match-summary
league-two,Oldham,Colchester,"['09' Goal_Away - Penalty Sears F.(Penalty )', '12' Goal_Away - Chilvers N.', '63' Yellow_Home - Hope H.', '68' Yellow_Home - Sheehan A.', '73' Goal_Home - Bahamboula D.(Vaughan H.)', '90+5' Yellow_Home - Diarra R.']",4,21.08.2021,16:00,1.0,2.0,0.0,2.0,Away,2.5,3.2,2.85,2.85,True,False,False,True,False,False,False,False,0.0,0.0,0.0,56%,44%,14.0,13.0,3.0,4.0,101.0,88.0,51.0,46.0,7.0,5.0,4.0,4.0,14.0,10.0,4.0,2.0,1.0,1.0,25.0,26.0,2.0,2.0,11.0,13.0,3.0,0.0,https://www.flashscore.com/match/4ScoYoth/#/match-summary/match-summary
laliga2,R. Oviedo,Mirandes,"['14' Goal_Home - Obeng S.(Sangalli M.)', '49' Yellow_Away - Saenz J.', '57' Goal_Home - Penalty Baston B.(Penalty )', '77' Goal_Home - Montiel J.(Sanchez B.)', '86' Yellow_Home - Jimmy Suarez']",38,30.04.2022,16:00,3.0,0.0,1.0,0.0,Home,2.05,3.25,3.9,2.05,True,False,True,False,False,False,False,False,0.0,0.0,0.0,43%,57%,12.0,10.0,6.0,2.0,108.0,107.0,39.0,38.0,5.0,4.0,1.0,4.0,11.0,12.0,4.0,7.0,1.0,0.0,20.0,23.0,2.0,3.0,10.0,12.0,1.0,1.0,https://www.flashscore.com/match/G8CPkNjs/#/match-summary/match-summary
serie-b,Cittadella,Benevento,"['08' Yellow_Home - Mazzocco D.', '19' Yellow_Away - Glik K.', '24' Yellow_Home - Frare D.', '65' Yellow_Home - Pavan N.', '69' Goal_Away - Improta R.', '70' Yellow_Away - Improta R.', '90+1' Yellow_Away - Petriccione J.', '90+3' Yellow_Away - Farias D.', '90+3' Yellow_Home - Mattioli A.', '90+5' Red_Card_Away - Farias D.']",24,20.02.2022,15:30,0.0,1.0,0.0,0.0,Away,2.8,3.05,2.65,2.65,False,False,False,False,False,False,False,False,0.0,0.0,0.0,42%,58%,9.0,13.0,4.0,4.0,109.0,104.0,33.0,42.0,5.0,6.0,0.0,3.0,,,6.0,4.0,3.0,1.0,,,3.0,4.0,17.0,16.0,4.0,4.0,https://www.flashscore.com/match/U7W815vI/#/match-summary/match-summary
fortuna-1-liga,Chrobry Głogów,Górnik Polkowice,"['07' Goal_Home - Lebedyński M.', '38' Yellow_Away - Radziemski D.', '45+2' Yellow_Home - Ziemann M.', '60' Red_Card_Away - Żółta kartka / Radziemski D.', '64' Goal_Home - Rzuchowski M.', '90+1' Yellow_Home - Pieczarka E.']",21,27.02.2022,18:00,2.0,0.0,1.0,0.0,Home,2.0,3.42,4.0,2.0,False,False,True,False,False,False,False,False,0.0,0.0,0.0,54%,46%,14.0,11.0,6.0,5.0,78.0,84.0,34.0,48.0,6.0,3.0,2.0,3.0,13.0,19.0,6.0,7.0,1.0,2.0,,,5.0,4.0,18.0,11.0,2.0,2.0,https://www.flashscore.com/match/6wXABl5I/#/match-summary/match-summary
league-one,Ipswich,Plymouth,"['28' Yellow_Home - Morsy S.', '37' Goal_Home - Morsy S.(Norwood J.)', '63' Yellow_Home - Burns W.', '76' Yellow_Away - Crichlow-Noble R.']",40,26.03.2022,16:00,1.0,0.0,1.0,0.0,Home,1.7,3.6,5.0,1.7,False,False,False,False,False,False,False,False,0.0,0.0,0.0,53%,47%,19.0,3.0,4.0,0.0,104.0,89.0,38.0,33.0,8.0,2.0,7.0,1.0,10.0,13.0,4.0,4.0,0.0,1.0,31.0,31.0,0.0,3.0,13.0,9.0,2.0,1.0,https://www.flashscore.com/match/h40hlXSC/#/match-summary/match-summary
championship,Bristol City,Barnsley,"['04' Yellow_Home - Hunt J.', '67' Goal_Away - Morris C.', '79' Yellow_Away - Mowatt A.', '90+2' Yellow_Away - Collins B.']",31,20.02.2021,16:00,0.0,1.0,0.0,0.0,Away,4.1,3.35,2.0,2.0,False,False,False,False,False,False,False,False,6.0,2.0,4.0,46%,54%,1.0,15.0,1.0,5.0,79.0,121.0,18.0,63.0,0.0,7.0,0.0,3.0,,,0.0,4.0,7.0,0.0,,,4.0,1.0,8.0,14.0,1.0,2.0,https://www.flashscore.com/match/YykiIwes/#/match-summary/match-summary
championship,Millwall,Bournemouth,"['16' Goal_Away - Billing P.(Solanke D.)', '27' Goal_Away - Danjuma A.(Begovic A.)', '44' Goal_Away - Brooks D.(Solanke D.)', '46' Yellow_Home - Malone S.', '49' Goal_Home - Wallace J.', '65' Yellow_Home - Cooper J.', '67' Goal_Away - Solanke D.(Billing P.)', '79' Yellow_Home - McNamara D.', '80' Yellow_Away - Billing P.']",43,21.04.2021,19:00,1.0,4.0,0.0,3.0,Away,4.5,3.55,1.86,1.86,True,True,False,False,True,False,False,False,6.0,2.0,4.0,36%,64%,7.0,14.0,3.0,7.0,87.0,116.0,37.0,39.0,2.0,6.0,2.0,1.0,12.0,14.0,3.0,1.0,4.0,1.0,17.0,22.0,3.0,2.0,10.0,11.0,3.0,1.0,https://www.flashscore.com/match/zDsiagPr/#/match-summary/match-summary
premier-league,Watford,Southampton,"['16' Goal_Away - Ings D.(Smallbone W.)', '32' Yellow_Home - Dawson C.(Nadmierna ostrość)', '70' Goal_Away - Ings D.', '79' Own_Home - Bednarek J.()', '82' Goal_Away - Ward-Prowse J.', '90+5' Yellow_Home - Doucoure A.(Podcięcie)', '90+6' Yellow_Home - Cathcart C.(Podcięcie)']",32,28.06.2020,17:30,1.0,3.0,0.0,1.0,Away,2.4,3.27,3.3,3.3,True,True,False,False,False,False,False,False,3.0,4.0,-1.0,48%,52%,8.0,11.0,0.0,7.0,124.0,131.0,48.0,46.0,2.0,3.0,6.0,1.0,10.0,17.0,5.0,3.0,1.0,1.0,,,4.0,0.0,18.0,9.0,3.0,0.0,https://www.flashscore.com/match/OUs0DA9C/#/match-summary/match-summary
league-two,Rochdale,Hartlepool,"['10' Goal_Away - Morris B.(White J.)', '61' Goal_Home - Keohane J.(Clark M.)', '83' Yellow_Home - Dooley S.', '90+4' Goal_Home - O']",43,18.04.2022,16:00,2.0,1.0,0.0,1.0,Home,1.98,3.25,3.9,1.98,True,False,False,True,False,False,True,False,0.0,0.0,0.0,52%,48%,14.0,7.0,7.0,2.0,124.0,101.0,49.0,28.0,4.0,2.0,3.0,3.0,8.0,11.0,4.0,6.0,5.0,0.0,24.0,20.0,1.0,5.0,5.0,8.0,1.0,0.0,https://www.flashscore.com/match/fqT0SHyj/#/match-summary/match-summary
laliga,Atl. Madryt,Celta Vigo,"['12' Yellow_Home - Savic S.(Podcięcie)', '15' Yellow_Home - Gimenez J.(Podcięcie)', '17' Yellow_Away - Aspas I.(Niesportowe zachowanie)', '20' Yellow_Home - Oblak J.(Niesportowe zachowanie)', '36' Goal_Home - Lodi R.(Kondogbia G.)', '50' Yellow_Home - Mandava R.(Nadmierna ostrość)', '60' Goal_Home - Lodi R.(Kondogbia G.)', '71' Yellow_Away - Araujo N.(Nadmierna ostrość)', '84' Yellow_Away - Galhardo T.(Faul)']",26,26.02.2022,21:00,2.0,0.0,1.0,0.0,Home,1.76,3.5,5.8,1.76,False,False,False,False,False,False,False,False,3.0,0.0,3.0,36%,64%,13.0,16.0,6.0,2.0,95.0,131.0,41.0,51.0,6.0,7.0,1.0,7.0,12.0,15.0,5.0,9.0,1.0,2.0,13.0,28.0,2.0,4.0,10.0,7.0,4.0,3.0,https://www.flashscore.com/match/tt3OrdbB/#/match-summary/match-summary
laliga2,Leganes,Lugo,"['47' Goal_Home - Shibasaki G.(Pardo R.)', '51' Yellow_Away - Torres X.', '55' Goal_Away - Carrillo(Rama H.)', '67' Yellow_Home - Omeruo K.', '72' Yellow_Away - Valentin G.', '80' Yellow_Away - Carrillo', '81' Yellow_Home - Shibasaki G.']",8,03.10.2021,21:00,1.0,1.0,0.0,0.0,Draw,1.64,3.55,5.8,3.55,False,False,False,False,True,False,False,False,0.0,0.0,0.0,67%,33%,13.0,5.0,3.0,3.0,102.0,91.0,74.0,25.0,7.0,1.0,3.0,1.0,,,8.0,1.0,2.0,1.0,,,2.0,2.0,9.0,16.0,2.0,3.0,https://www.flashscore.com/match/Igpp39xc/#/match-summary/match-summary
liga-portugal,Boavista,Braga,"['36' Yellow_Home - Garcia J.(Niesportowe zachowanie)', '37' Goal_Away - Horta R.(Penalty )', '45+1' Yellow_Home - Bracali R.(Niesportowe zachowanie)', '53' Goal_Home - Njie Y.(Gustavo Sauer)', '57' Yellow_Home - Porozo J.(Faul)', '65' Yellow_Home - Petit(Poza boiskiem)', '71' Yellow_Away - Couto Y.(Przytrzymywanie)', '73' Yellow_Home - Musa P.(Uderzenie łokciem)', '84' Yellow_Home - Makouta G.(Symulowanie)', '86' Yellow_Away - Oliveira P.(Faul)', '90+5' Yellow_Away - Al Musrati(Faul)']",25,05.03.2022,16:30,1.0,1.0,0.0,1.0,Draw,3.6,3.3,2.18,3.3,False,False,False,False,False,False,False,False,2.0,4.0,-2.0,51%,49%,10.0,8.0,5.0,5.0,98.0,108.0,35.0,43.0,4.0,1.0,1.0,2.0,,,4.0,1.0,3.0,4.0,,,4.0,4.0,14.0,17.0,5.0,3.0,https://www.flashscore.com/match/fiDvwgYa/#/match-summary/match-summary
ligue-1,Brest,Metz,"['11' Goal_Home - Faussurier J.(Court Y.)', '28' Yellow_Home - Court Y.(Podcięcie)', '45' Goal_Home - Castelletto J.(Court Y.)', '51' Yellow_Away - Cohade R.(Podcięcie)', '90+2' Yellow_Home - Cardona I.(Podcięcie)']",9,05.10.2019,20:00,2.0,0.0,3.0,0.0,Home,2.6,3.25,2.98,2.6,False,False,True,False,True,False,False,False,1.0,1.0,0.0,34%,66%,7.0,12.0,3.0,4.0,52.0,119.0,17.0,48.0,3.0,4.0,1.0,4.0,15.0,13.0,2.0,9.0,1.0,0.0,,,4.0,1.0,12.0,15.0,2.0,1.0,https://www.flashscore.com/match/vRTYWGSa/#/match-summary/match-summary
premier-league,West Ham,Liverpool,"['47' Yellow_Home - Rice D.(Podcięcie)', '49' Yellow_Home - Soucek T.(Podcięcie)', '57' Goal_Away - Salah M.(Jones C.)', '68' Goal_Away - Salah M.(Shaqiri X.)', '84' Goal_Away - Wijnaldum G.(Firmino R.)', '87' Goal_Home - Dawson C.']",21,31.01.2021,17:30,1.0,3.0,0.0,0.0,Away,4.4,4.0,1.82,1.82,True,True,False,False,False,False,False,False,2.0,7.0,-5.0,33%,67%,8.0,14.0,2.0,5.0,71.0,133.0,34.0,50.0,3.0,6.0,3.0,3.0,9.0,9.0,6.0,4.0,2.0,1.0,,,2.0,1.0,7.0,8.0,2.0,0.0,https://www.flashscore.com/match/4015Gb5L/#/match-summary/match-summary
league-one,Doncaster,Charlton,"['15' Penalty_Missed_Away - Washington C.()', '18' Yellow_Away - Gilbey A.', '45+2' Yellow_Home - Barlow A.', '61' Yellow_Away - Stockley J.', '66' Goal_Away - Stockley J.(Blackett-Taylor C.)', '86' Yellow_Away - Dobson G.', '89' Yellow_Away - Blackett-Taylor C.']",40,26.03.2022,16:00,0.0,1.0,0.0,0.0,Away,4.0,3.35,1.91,1.91,False,False,False,False,False,False,False,False,0.0,0.0,0.0,49%,51%,8.0,14.0,1.0,9.0,95.0,89.0,37.0,59.0,2.0,5.0,5.0,0.0,11.0,5.0,3.0,2.0,1.0,1.0,31.0,37.0,8.0,1.0,6.0,11.0,1.0,4.0,https://www.flashscore.com/match/zT5mkDD6/#/match-summary/match-summary
ligue-1,Clermont,St. Etienne,"['15' Yellow_Away - Boudebouz R.(Uderzenie łokciem)', '19' Yellow_Home - Hountondji C.(Przytrzymywanie)', '39' Goal_Home - Hountondji C.(Berthomier J.)', '52' Yellow_Home - Gastien J.(Faul)', '71' Goal_Away - Camara M.(Thioub S.)', '82' Goal_Away - Kolodziejczak T.(Hamouma R.)', '90+1' Yellow_Home - Seidu A.(Faul)', '90+4' Yellow_Home - Zedadka A.(Podcięcie)']",24,13.02.2022,15:00,1.0,2.0,1.0,0.0,Away,2.45,3.2,3.2,3.2,True,False,False,False,False,False,False,False,2.0,3.0,-1.0,46%,54%,9.0,6.0,3.0,3.0,102.0,135.0,33.0,24.0,5.0,2.0,1.0,1.0,11.0,16.0,6.0,3.0,1.0,1.0,29.0,25.0,1.0,2.0,16.0,10.0,4.0,1.0,https://www.flashscore.com/match/Ovo0JSoL/#/match-summary/match-summary
2-bundesliga,Hamburger SV,Paderborn,"['08' Goal_Home - Heyer M.(Terodde S.)', '22' Goal_Home - Kittel S.', '41' Goal_Away - Michel S.', '53' Goal_Home - Kittel S.(Dudziak J.)', '60' Yellow_Away - Okoroji C.', '67' Yellow_Away - Ingelsson S.']",19,30.01.2021,13:00,3.0,1.0,2.0,1.0,Home,1.92,3.65,4.15,1.92,True,True,True,False,False,False,False,False,0.0,0.0,0.0,51%,49%,20.0,15.0,12.0,5.0,86.0,129.0,58.0,59.0,8.0,10.0,,,11.0,4.0,8.0,8.0,2.0,2.0,33.0,39.0,4.0,9.0,3.0,9.0,0.0,2.0,https://www.flashscore.com/match/j3Wx6ykN/#/match-summary/match-summary
